algo,train_seed,candidate,frontend,success_rate,clean_success_rate,mean_reward,mean_episode_cost,mean_cost_rate,crash_rate,out_of_road_rate,out_of_time_rate,intervention_ratio,mean_action_distortion
rec,1,nocicim_soft_front_trim,nocicim_risk_field,0.85,0.05,316.47998080061285,17.2,0.04955300630596852,0.9,0.15,0.0,0.022306445571146534,0.03815647704984586
rec,1,nocicim_close_range,nocicim_risk_field,0.7,0.05,301.5091368396074,9.85,0.025936093310687792,0.85,0.25,0.0,0.15742938172596727,0.12422726886269553
rec,1,nocicim_memory_confirmed_stop,nocicim_risk_field,0.65,0.05,299.1418879225303,16.65,0.056753785309856045,0.9,0.35,0.0,0.013605277699335793,0.002018038607124064
rec,1,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.65,0.05,299.64335188232985,16.85,0.05744562090591332,0.9,0.35,0.0,0.0137732772033963,0.0023678610355587874
rec,2,none,none,0.65,0.1,288.01843905733165,10.55,0.03649829675076237,0.65,0.35,0.0,0.0,0.0
rec,2,nocicim_soft_crash_guard,nocicim_risk_field,0.7,0.1,295.41917988212833,10.45,0.03708540192392941,0.7,0.3,0.0,0.001363907657787386,0.00037770603574959594
rec,2,nocicim_crash_aware_route,nocicim_risk_field,0.65,0.1,287.88445498611816,9.75,0.03449594744862663,0.65,0.35,0.0,0.002314879514277965,0.0004573877755146073
rec,2,nocicim_conservative_clean,nocicim_risk_field,0.65,0.1,287.8941784040573,9.8,0.03420591037097082,0.65,0.35,0.0,0.00044633158882196114,4.346812614227337e-05
rec,2,nocicim_route_preserve,nocicim_risk_field,0.8,0.15,314.53673583983914,9.55,0.03007012946142465,0.7,0.2,0.0,0.05976745512013437,0.03655185026637156
rec,2,nocicim_micro_guard,nocicim_risk_field,0.75,0.1,298.9041038661972,8.85,0.030758954807334697,0.65,0.25,0.0,0.03582317502964927,0.02684065531258479
rec,2,nocicim_cost_guard,nocicim_risk_field,0.7,0.15,292.15766678068803,4.55,0.011988779980754647,0.75,0.2,0.0,0.16117620817801226,0.20580417740998708
rec,2,nocicim_soft_front_trim,nocicim_risk_field,0.75,0.1,299.67982732175983,9.75,0.03120094570065724,0.65,0.25,0.0,0.016092521709483183,0.03030392549401658
rec,2,nocicim_close_range,nocicim_risk_field,0.75,0.25,285.9529354927753,8.3,0.02485737522167318,0.6,0.25,0.0,0.11558999858568444,0.11124671404844229
rec,2,nocicim_memory_confirmed_stop,nocicim_risk_field,0.65,0.1,287.76140458177167,9.35,0.032822498546426736,0.65,0.35,0.0,0.003290631313165831,0.0004909389528503609
rec,2,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.65,0.1,287.76140458177167,9.35,0.032822498546426736,0.65,0.35,0.0,0.003290631313165831,0.0004909389528503609
rec,3,none,none,0.65,0.05,272.6234625484385,10.3,0.0368232247573155,0.9,0.35,0.0,0.0,0.0
rec,3,nocicim_soft_crash_guard,nocicim_risk_field,0.65,0.05,270.8341372023549,12.8,0.043682874188587635,0.9,0.4,0.0,0.004033097867456555,0.0011130649416482823
rec,3,nocicim_crash_aware_route,nocicim_risk_field,0.65,0.05,272.48627954101,11.75,0.039899057460620044,0.9,0.35,0.0,0.004583903990672817,0.0009071953483068195
rec,3,nocicim_conservative_clean,nocicim_risk_field,0.6,0.05,271.0040933169562,11.1,0.03939867454044951,0.9,0.4,0.0,0.0024281945625078028,0.00023405001776818896
rec,3,nocicim_route_preserve,nocicim_risk_field,0.7,0.1,292.6148617953312,11.25,0.031886501040834604,0.85,0.25,0.0,0.09628246694629386,0.05398898878289856
rec,3,nocicim_micro_guard,nocicim_risk_field,0.75,0.0,301.85614406235993,12.5,0.0391397944947359,0.95,0.25,0.0,0.05291704252558482,0.03763907097374742
rec,3,nocicim_cost_guard,nocicim_risk_field,0.35,0.0,253.30389395478682,6.8,0.01733611974079538,0.9,0.45,0.0,0.22402817461453978,0.29935133442973055
rec,3,nocicim_soft_front_trim,nocicim_risk_field,0.6,0.05,258.68646977800483,10.85,0.037540895876721256,0.9,0.4,0.0,0.016288777375708503,0.028125030953210572
rec,3,nocicim_close_range,nocicim_risk_field,0.6,0.0,275.66758810098565,10.4,0.034057151023790866,0.9,0.4,0.0,0.12661856223759374,0.12269645341037236
rec,3,nocicim_memory_confirmed_stop,nocicim_risk_field,0.55,0.05,253.5158076008341,9.9,0.036479525893885284,0.9,0.45,0.0,0.006502387376299311,0.0009641767181756749
rec,3,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.55,0.05,253.5158076008341,9.9,0.036479525893885284,0.9,0.45,0.0,0.006502387376299311,0.0009641767181756749
rec,4,none,none,0.75,0.1,311.1590680356947,17.65,0.05416128034295795,0.75,0.25,0.0,0.0,0.0
rec,4,nocicim_soft_crash_guard,nocicim_risk_field,0.75,0.1,309.99178306368805,18.8,0.05918247660029167,0.75,0.25,0.0,0.0044134006582863304,0.0012028544077748863
rec,4,nocicim_crash_aware_route,nocicim_risk_field,0.7,0.1,302.1651547870099,16.55,0.052125798458729125,0.75,0.3,0.0,0.005273685386755713,0.001027685765342525
rec,4,nocicim_conservative_clean,nocicim_risk_field,0.8,0.1,314.38118943640217,18.15,0.05476357365853389,0.75,0.2,0.0,0.001584121685470503,0.0001534456263323609
